timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030830901;192927.875;1787030830901;163418.734375
1787030830911;192927.875;1787030830911;163418.734375
1787030830921;192927.875;1787030830921;163418.734375
1787030830931;192992.75;1787030830931;163424
1787030830941;193019.640625;1787030830941;163432.828125
1787030830951;193019.640625;1787030830951;163432.828125
1787030830961;193019.640625;1787030830961;163432.828125
1787030830971;193019.640625;1787030830971;163432.828125
1787030830981;193019.640625;1787030830981;163432.828125
1787030830991;193019.640625;1787030830991;163432.828125
1787030831001;193076.890625;1787030831001;163441.078125
1787030831011;193071.109375;1787030831011;163434.203125
1787030831021;193071.109375;1787030831021;163434.203125
1787030831031;193071.109375;1787030831031;163434.203125
1787030831041;193071.109375;1787030831041;163434.203125
1787030831051;193071.109375;1787030831051;163434.203125
1787030831061;193071.109375;1787030831061;163434.203125
1787030831071;193055.828125;1787030831071;163419.171875
1787030831081;193070.90625;1787030831081;163422.578125
1787030831091;193110.40625;1787030831091;163436.53125
1787030831101;193110.40625;1787030831101;163436.53125
1787030831111;193110.40625;1787030831111;163436.53125
1787030831121;193110.40625;1787030831121;163436.53125
1787030831131;193110.40625;1787030831131;163436.53125
1787030831141;193110.40625;1787030831141;163436.53125
1787030831151;193232.515625;1787030831151;163476.703125
1787030831161;193248.6875;1787030831161;163480.578125
1787030831171;193275.421875;1787030831171;163486.40625
1787030831181;193275.421875;1787030831181;163486.40625
1787030831191;193275.421875;1787030831191;163486.40625
1787030831201;193275.421875;1787030831201;163486.40625
1787030831211;193275.421875;1787030831211;163486.40625
1787030831221;193275.421875;1787030831221;163486.40625
1787030831231;193399.484375;1787030831231;163512.671875
1787030831241;193399.484375;1787030831241;163512.671875
1787030831251;193424.078125;1787030831251;163518.0625
1787030831261;193424.078125;1787030831261;163518.0625
1787030831271;193424.078125;1787030831271;163518.0625
1787030831281;193424.078125;1787030831281;163518.0625
1787030831291;193424.078125;1787030831291;163518.0625
1787030831301;193424.078125;1787030831301;163518.0625
1787030831311;193413.234375;1787030831311;163523.625
1787030831321;193413.234375;1787030831321;163523.625
1787030831331;193413.234375;1787030831331;163523.625
1787030831341;193413.234375;1787030831341;163523.625
1787030831351;193413.234375;1787030831351;163523.625
1787030831361;193413.234375;1787030831361;163523.625
1787030831371;193551.171875;1787030831371;163566.390625
1787030831381;193613.5;1787030831381;163591.953125
1787030831391;193648.84375;1787030831391;163610.796875
1787030831401;193648.84375;1787030831401;163610.796875
1787030831411;193648.84375;1787030831411;163610.796875
1787030831421;193648.84375;1787030831421;163610.796875
1787030831431;193648.84375;1787030831431;163610.796875
1787030831441;193648.84375;1787030831441;163610.796875
1787030831451;193760.390625;1787030831451;163642.828125
1787030831461;193760.390625;1787030831461;163642.828125
1787030831471;193784.140625;1787030831471;163648.3125
1787030831481;193784.140625;1787030831481;163648.3125
1787030831491;193784.140625;1787030831491;163648.3125
1787030831501;193784.140625;1787030831501;163648.3125
1787030831511;193784.140625;1787030831511;163648.3125
1787030831521;193784.140625;1787030831521;163648.3125
1787030831531;193756.953125;1787030831531;163614.84375
1787030831541;193579.8125;1787030831541;163541.203125
1787030831551;193579.8125;1787030831551;163541.203125
1787030831561;193579.8125;1787030831561;163541.203125
1787030831571;193579.8125;1787030831571;163541.203125
1787030831581;193579.8125;1787030831581;163541.203125
1787030831591;193579.8125;1787030831591;163541.203125
1787030831601;193351.625;1787030831601;163452.40625
1787030831611;193034.71875;1787030831611;163329.90625
1787030831621;193003.25;1787030831621;163312.859375
1787030831631;193003.25;1787030831631;163312.859375
1787030831641;193003.25;1787030831641;163312.859375
1787030831651;193003.25;1787030831651;163312.859375
1787030831661;193003.25;1787030831661;163312.859375
1787030831671;193003.25;1787030831671;163312.859375
1787030831681;193045.171875;1787030831681;163315.9375
1787030831691;193080.609375;1787030831691;163318.75
1787030831701;193080.609375;1787030831701;163318.75
1787030831711;193080.609375;1787030831711;163318.75
1787030831721;193080.609375;1787030831721;163318.75
1787030831731;193080.609375;1787030831731;163318.75
1787030831741;193080.609375;1787030831741;163318.75
1787030831751;193093.828125;1787030831751;163299.859375
1787030831761;193106.078125;1787030831761;163297.171875
1787030831771;193119.78125;1787030831771;163295.4375
1787030831781;193119.78125;1787030831781;163295.4375
1787030831791;193119.78125;1787030831791;163295.4375
1787030831801;193119.78125;1787030831801;163295.4375
1787030831811;193119.78125;1787030831811;163295.4375
1787030831821;193119.78125;1787030831821;163295.4375
1787030831831;193175.734375;1787030831831;163302.71875
1787030831841;193177.71875;1787030831841;163300.328125
1787030831851;193177.71875;1787030831851;163300.328125
1787030831861;193177.71875;1787030831861;163300.328125
1787030831871;193177.71875;1787030831871;163300.328125
1787030831881;193177.71875;1787030831881;163300.328125
1787030831891;193177.71875;1787030831891;163300.328125
1787030831901;193173.21875;1787030831901;163293.96875
1787030831911;193165.84375;1787030831911;163286.46875
1787030831921;193171.515625;1787030831921;163287.03125
1787030831931;193171.515625;1787030831931;163287.03125
1787030831941;193171.515625;1787030831941;163287.03125
1787030831951;193171.515625;1787030831951;163287.03125
1787030831961;193171.515625;1787030831961;163287.03125
1787030831971;193171.515625;1787030831971;163287.03125
1787030831981;193264.171875;1787030831981;163300.515625
1787030831991;193286.015625;1787030831991;163305.984375
1787030832001;193286.015625;1787030832001;163305.984375
1787030832011;193286.015625;1787030832011;163305.984375
1787030832021;193286.015625;1787030832021;163305.984375
1787030832031;193286.015625;1787030832031;163305.984375
1787030832041;193286.015625;1787030832041;163305.984375
1787030832051;193435.0625;1787030832051;163356.203125
1787030832061;193456.609375;1787030832061;163362.484375
1787030832071;193456.609375;1787030832071;163362.484375
1787030832081;193456.609375;1787030832081;163362.484375
1787030832091;193456.609375;1787030832091;163362.484375
1787030832101;193456.609375;1787030832101;163362.484375
1787030832111;193456.609375;1787030832111;163362.484375
1787030832121;193504.90625;1787030832121;163376.515625
1787030832131;193542.8125;1787030832131;163385.859375
1787030832141;193570.9375;1787030832141;163393.25
1787030832151;193570.9375;1787030832151;163393.25
1787030832161;193570.9375;1787030832161;163393.25
1787030832171;193570.9375;1787030832171;163393.25
1787030832181;193570.9375;1787030832181;163393.25
1787030832191;193570.9375;1787030832191;163393.25
1787030832201;193650.296875;1787030832201;163417.4375
1787030832211;193667.90625;1787030832211;163422.796875
1787030832221;193702.46875;1787030832221;163434.125
1787030832231;193702.46875;1787030832231;163434.125
1787030832241;193702.46875;1787030832241;163434.125
1787030832251;193702.46875;1787030832251;163434.125
1787030832261;193702.46875;1787030832261;163434.125
1787030832271;193702.46875;1787030832271;163434.125
1787030832281;193815.3125;1787030832281;163459.140625
1787030832291;193815.3125;1787030832291;163459.140625
1787030832301;193837.84375;1787030832301;163463.921875
1787030832311;193837.84375;1787030832311;163463.921875
1787030832321;193837.84375;1787030832321;163463.921875
1787030832331;193837.84375;1787030832331;163463.921875
1787030832341;193837.84375;1787030832341;163463.921875
1787030832351;193837.84375;1787030832351;163463.921875
1787030832361;193977.296875;1787030832361;163518.8125
1787030832371;193977.296875;1787030832371;163518.8125
1787030832381;193977.296875;1787030832381;163518.8125
1787030832391;193977.296875;1787030832391;163518.8125
1787030832401;193977.296875;1787030832401;163518.8125
1787030832411;193977.296875;1787030832411;163518.8125
1787030832421;193844.828125;1787030832421;163453.46875
1787030832431;193664.640625;1787030832431;163382.546875
1787030832441;193493.8125;1787030832441;163318.1875
1787030832451;193493.8125;1787030832451;163318.1875
1787030832461;193493.8125;1787030832461;163318.1875
1787030832471;193493.8125;1787030832471;163318.1875
1787030832481;193493.8125;1787030832481;163318.1875
1787030832491;193493.8125;1787030832491;163318.1875
1787030832501;193370.8125;1787030832501;163267.5625
1787030832511;193370.8125;1787030832511;163267.5625
1787030832521;193383.78125;1787030832521;163266.96875
1787030832531;193383.78125;1787030832531;163266.96875
1787030832541;193383.78125;1787030832541;163266.96875
1787030832551;193383.78125;1787030832551;163266.96875
1787030832561;193383.78125;1787030832561;163266.96875
1787030832571;193383.78125;1787030832571;163266.96875
1787030832581;193420.8125;1787030832581;163248.078125
1787030832591;193431.125;1787030832591;163248.984375
1787030832601;193431.125;1787030832601;163248.984375
1787030832611;193431.125;1787030832611;163248.984375
1787030832621;193431.125;1787030832621;163248.984375
1787030832631;193431.125;1787030832631;163248.984375
1787030832641;193431.125;1787030832641;163248.984375
1787030832651;193466.78125;1787030832651;163262.96875
1787030832661;193571.921875;1787030832661;163305.921875
1787030832671;193595.703125;1787030832671;163314.640625
1787030832681;193595.703125;1787030832681;163314.640625
1787030832691;193595.703125;1787030832691;163314.640625
1787030832701;193595.703125;1787030832701;163314.640625
1787030832711;193595.703125;1787030832711;163314.640625
1787030832721;193595.703125;1787030832721;163314.640625
1787030832731;193584.359375;1787030832731;163306.625
1787030832741;193572.046875;1787030832741;163298
1787030832751;193572.046875;1787030832751;163298
1787030832761;193572.046875;1787030832761;163298
1787030832771;193572.046875;1787030832771;163298
1787030832781;193572.046875;1787030832781;163298
1787030832791;193572.046875;1787030832791;163298
1787030832801;193590.96875;1787030832801;163284.640625
1787030832811;193628.90625;1787030832811;163296.8125
1787030832821;193628.90625;1787030832821;163296.8125
1787030832831;193628.90625;1787030832831;163296.8125
1787030832841;193628.90625;1787030832841;163296.8125
1787030832851;193628.90625;1787030832851;163296.8125
1787030832861;193628.90625;1787030832861;163296.8125
1787030832871;193650.3125;1787030832871;163304.734375
1787030832881;193742.75;1787030832881;163330.34375
1787030832891;193772.5;1787030832891;163334.34375
1787030832901;193772.5;1787030832901;163334.34375
1787030832911;193772.5;1787030832911;163334.34375
1787030832921;193772.5;1787030832921;163334.34375
1787030832931;193772.5;1787030832931;163334.34375
1787030832941;193772.5;1787030832941;163334.34375
1787030832951;193818.890625;1787030832951;163343.109375
1787030832961;193866.0625;1787030832961;163353.734375
1787030832971;193880.25;1787030832971;163357.546875
1787030832981;193880.25;1787030832981;163357.546875
1787030832991;193880.25;1787030832991;163357.546875
1787030833001;193880.25;1787030833001;163357.546875
1787030833011;193880.25;1787030833011;163357.546875
1787030833021;193880.25;1787030833021;163357.546875
1787030833031;193942.078125;1787030833031;163391.6875
1787030833041;193942.078125;1787030833041;163391.6875
1787030833051;193970.765625;1787030833051;163403.5625
1787030833061;193970.765625;1787030833061;163403.5625
1787030833071;193970.765625;1787030833071;163403.5625
1787030833081;193970.765625;1787030833081;163403.5625
1787030833091;193970.765625;1787030833091;163403.5625
1787030833101;193970.765625;1787030833101;163403.5625
1787030833111;194068.359375;1787030833111;163416.015625
1787030833121;194068.359375;1787030833121;163416.015625
1787030833131;194068.359375;1787030833131;163416.015625
1787030833141;194068.359375;1787030833141;163416.015625
1787030833151;194068.359375;1787030833151;163416.015625
1787030833161;194068.359375;1787030833161;163416.015625
1787030833171;194123.71875;1787030833171;163438.265625
1787030833181;194176.25;1787030833181;163458.46875
1787030833191;194141.15625;1787030833191;163439.296875
1787030833201;194141.15625;1787030833201;163439.296875
1787030833211;194141.15625;1787030833211;163439.296875
1787030833221;194141.15625;1787030833221;163439.296875
1787030833231;194141.15625;1787030833231;163439.296875
1787030833241;194141.15625;1787030833241;163439.296875
1787030833251;193794.453125;1787030833251;163300.296875
1787030833261;193732.734375;1787030833261;163280.875
1787030833271;193649.25;1787030833271;163261
1787030833281;193649.25;1787030833281;163261
1787030833291;193649.25;1787030833291;163261
1787030833301;193649.25;1787030833301;163261
1787030833311;193649.25;1787030833311;163261
1787030833321;193649.25;1787030833321;163261
1787030833331;193613.15625;1787030833331;163242.453125
1787030833341;193613.15625;1787030833341;163242.453125
1787030833351;193642.140625;1787030833351;163239.71875
1787030833361;193642.140625;1787030833361;163239.71875
1787030833371;193642.140625;1787030833371;163239.71875
1787030833381;193642.140625;1787030833381;163239.71875
1787030833391;193642.140625;1787030833391;163239.71875
1787030833401;193642.140625;1787030833401;163239.71875
1787030833411;193762.234375;1787030833411;163282.265625
1787030833421;193762.234375;1787030833421;163282.265625
1787030833431;193762.234375;1787030833431;163282.265625
1787030833441;193762.234375;1787030833441;163282.265625
1787030833451;193762.234375;1787030833451;163282.265625
1787030833461;193762.234375;1787030833461;163282.265625
1787030833471;193761.171875;1787030833471;163281.84375
1787030833481;193771.1875;1787030833481;163278.5625
1787030833491;193794.859375;1787030833491;163277.34375
1787030833501;193794.859375;1787030833501;163277.34375
1787030833511;193794.859375;1787030833511;163277.34375
1787030833521;193794.859375;1787030833521;163277.34375
1787030833531;193794.859375;1787030833531;163277.34375
1787030833541;193794.859375;1787030833541;163277.34375
1787030833551;193791.65625;1787030833551;163277.9375
1787030833561;193791.65625;1787030833561;163277.9375
1787030833571;193783.515625;1787030833571;163276.015625
1787030833581;193783.515625;1787030833581;163276.015625
1787030833591;193783.515625;1787030833591;163276.015625
1787030833601;193783.515625;1787030833601;163276.015625
1787030833611;193783.515625;1787030833611;163276.015625
1787030833621;193783.515625;1787030833621;163276.015625
1787030833631;193823.734375;1787030833631;163252.9375
1787030833641;193823.734375;1787030833641;163252.9375
1787030833651;193856.765625;1787030833651;163262.609375
1787030833661;193856.765625;1787030833661;163262.609375
1787030833671;193856.765625;1787030833671;163262.609375
1787030833681;193856.765625;1787030833681;163262.609375
1787030833691;193856.765625;1787030833691;163262.609375
1787030833701;193856.765625;1787030833701;163262.609375
1787030833711;193932.421875;1787030833711;163291.234375
1787030833721;193932.421875;1787030833721;163291.234375
1787030833731;193932.421875;1787030833731;163291.234375
1787030833741;193932.421875;1787030833741;163291.234375
1787030833751;193932.421875;1787030833751;163291.234375
1787030833761;193932.421875;1787030833761;163291.234375
1787030833771;193994.921875;1787030833771;163310.75
1787030833781;193991.265625;1787030833781;163308.734375
1787030833791;193994.234375;1787030833791;163306.515625
1787030833801;193994.234375;1787030833801;163306.515625
1787030833811;193994.234375;1787030833811;163306.515625
1787030833821;193994.234375;1787030833821;163306.515625
1787030833831;193994.234375;1787030833831;163306.515625
1787030833841;193994.234375;1787030833841;163306.515625
1787030833851;194120.296875;1787030833851;163326.953125
1787030833861;194120.296875;1787030833861;163326.953125
1787030833871;194145.90625;1787030833871;163332.8125
1787030833881;194145.90625;1787030833881;163332.8125
1787030833891;194145.90625;1787030833891;163332.8125
1787030833901;194145.90625;1787030833901;163332.8125
1787030833911;194145.90625;1787030833911;163332.8125
1787030833921;194145.90625;1787030833921;163332.8125
1787030833931;194203.375;1787030833931;163354.359375
1787030833941;194242.859375;1787030833941;163366
1787030833951;194242.859375;1787030833951;163366
1787030833961;194242.859375;1787030833961;163366
1787030833971;194242.859375;1787030833971;163366
1787030833981;194242.859375;1787030833981;163366
1787030833991;194242.859375;1787030833991;163366
1787030834001;194256.703125;1787030834001;163369.9375
1787030834011;194277.84375;1787030834011;163381.09375
1787030834021;194345.609375;1787030834021;163406.28125
1787030834031;194345.609375;1787030834031;163406.28125
1787030834041;194345.609375;1787030834041;163406.28125
1787030834051;194345.609375;1787030834051;163406.28125
1787030834061;194345.609375;1787030834061;163406.28125
1787030834071;194345.609375;1787030834071;163406.28125
1787030834081;194413.59375;1787030834081;163424.234375
1787030834091;194225.859375;1787030834091;163341.40625
1787030834101;194225.859375;1787030834101;163341.40625
1787030834111;194225.859375;1787030834111;163341.40625
1787030834121;194225.859375;1787030834121;163341.40625
1787030834131;194225.859375;1787030834131;163341.40625
1787030834141;194225.859375;1787030834141;163341.40625
1787030834151;193671.5;1787030834151;163131.640625
1787030834161;193671.5;1787030834161;163131.640625
1787030834171;193634.953125;1787030834171;163117.671875
1787030834181;193634.953125;1787030834181;163117.671875
1787030834191;193634.953125;1787030834191;163117.671875
1787030834201;193634.953125;1787030834201;163117.671875
1787030834211;193634.953125;1787030834211;163117.671875
1787030834221;193634.953125;1787030834221;163117.671875
1787030834231;193738.984375;1787030834231;163155.4375
1787030834241;193761.796875;1787030834241;163154.234375
1787030834251;193761.796875;1787030834251;163154.234375
1787030834261;193761.796875;1787030834261;163154.234375
1787030834271;193761.796875;1787030834271;163154.234375
1787030834281;193761.796875;1787030834281;163154.234375
1787030834291;193761.796875;1787030834291;163154.234375
1787030834301;193768.390625;1787030834301;163150.1875
1787030834311;193816.8125;1787030834311;163151.03125
1787030834321;193836.546875;1787030834321;163159.609375
1787030834331;193836.546875;1787030834331;163159.609375
1787030834341;193836.546875;1787030834341;163159.609375
1787030834351;193836.546875;1787030834351;163159.609375
1787030834361;193836.546875;1787030834361;163159.609375
1787030834371;193836.546875;1787030834371;163159.609375
1787030834381;193913.90625;1787030834381;163192.828125
1787030834391;193929.15625;1787030834391;163195.9375
1787030834401;193929.15625;1787030834401;163195.9375
1787030834411;193929.15625;1787030834411;163195.9375
1787030834421;193929.15625;1787030834421;163195.9375
1787030834431;193929.15625;1787030834431;163195.9375
1787030834441;193929.15625;1787030834441;163195.9375
1787030834451;193913.515625;1787030834451;163185.546875
1787030834461;193914.40625;1787030834461;163186.796875
1787030834471;193914.40625;1787030834471;163186.796875
1787030834481;193914.40625;1787030834481;163186.796875
1787030834491;193914.40625;1787030834491;163186.796875
1787030834501;193914.40625;1787030834501;163186.796875
1787030834511;193914.40625;1787030834511;163186.796875
1787030834521;193925.796875;1787030834521;163194.25
1787030834531;193996;1787030834531;163226.875
1787030834541;194039.71875;1787030834541;163241.78125
1787030834551;194039.71875;1787030834551;163241.78125
1787030834561;194039.71875;1787030834561;163241.78125
1787030834571;194039.71875;1787030834571;163241.78125
1787030834581;194039.71875;1787030834581;163241.78125
1787030834591;194039.71875;1787030834591;163241.78125
1787030834601;194093.875;1787030834601;163251.875
1787030834611;194111.71875;1787030834611;163250.921875
1787030834621;194132.4375;1787030834621;163250.125
1787030834631;194132.4375;1787030834631;163250.125
1787030834641;194132.4375;1787030834641;163250.125
1787030834651;194132.4375;1787030834651;163250.125
1787030834661;194132.4375;1787030834661;163250.125
1787030834671;194132.4375;1787030834671;163250.125
1787030834681;194194.828125;1787030834681;163265.109375
1787030834691;194194.828125;1787030834691;163265.109375
1787030834701;194207.234375;1787030834701;163271.25
1787030834711;194207.234375;1787030834711;163271.25
1787030834721;194207.234375;1787030834721;163271.25
1787030834731;194207.234375;1787030834731;163271.25
1787030834741;194207.234375;1787030834741;163271.25
1787030834751;194207.234375;1787030834751;163271.25
1787030834761;194300.296875;1787030834761;163313.578125
1787030834771;194300.296875;1787030834771;163313.578125
1787030834781;194300.296875;1787030834781;163313.578125
1787030834791;194300.296875;1787030834791;163313.578125
1787030834801;194300.296875;1787030834801;163313.578125
1787030834811;194300.296875;1787030834811;163313.578125
1787030834821;194353.796875;1787030834821;163326.5
1787030834831;194391.078125;1787030834831;163345.40625
1787030834841;194404.21875;1787030834841;163351
1787030834851;194404.21875;1787030834851;163351
1787030834861;194404.21875;1787030834861;163351
1787030834871;194404.21875;1787030834871;163351
1787030834881;194404.21875;1787030834881;163351
1787030834891;194404.21875;1787030834891;163351
1787030834901;194510.953125;1787030834901;163385
1787030834911;194510.953125;1787030834911;163385
1787030834921;194564.71875;1787030834921;163405.75
1787030834931;194564.71875;1787030834931;163405.75
1787030834941;194564.71875;1787030834941;163405.75
1787030834951;194564.71875;1787030834951;163405.75
1787030834961;194564.71875;1787030834961;163405.75
1787030834971;194564.71875;1787030834971;163405.75
1787030834981;194511.296875;1787030834981;163382.21875
1787030834991;194307.515625;1787030834991;163309.484375
1787030835001;194307.515625;1787030835001;163309.484375
1787030835011;194307.515625;1787030835011;163309.484375
1787030835021;194307.515625;1787030835021;163309.484375
1787030835031;194307.515625;1787030835031;163309.484375
1787030835041;194307.515625;1787030835041;163309.484375
1787030835051;194188.390625;1787030835051;163265.140625
1787030835061;193816.078125;1787030835061;163120.640625
1787030835071;193823.390625;1787030835071;163123.765625
1787030835081;193823.390625;1787030835081;163123.765625
1787030835091;193823.390625;1787030835091;163123.765625
1787030835101;193823.390625;1787030835101;163123.765625
1787030835111;193823.390625;1787030835111;163123.765625
1787030835121;193823.390625;1787030835121;163123.765625
1787030835131;193902.375;1787030835131;163146.34375
1787030835141;193957.03125;1787030835141;163159.171875
1787030835151;193957.03125;1787030835151;163159.171875
1787030835161;193957.03125;1787030835161;163159.171875
1787030835171;193957.03125;1787030835171;163159.171875
1787030835181;193957.03125;1787030835181;163159.171875
1787030835191;193957.03125;1787030835191;163159.171875
1787030835201;193996.953125;1787030835201;163175
1787030835211;194013.546875;1787030835211;163179.34375
1787030835221;194033.84375;1787030835221;163185.40625
1787030835231;194033.84375;1787030835231;163185.40625
1787030835241;194033.84375;1787030835241;163185.40625
1787030835251;194033.84375;1787030835251;163185.40625
1787030835261;194033.84375;1787030835261;163185.40625
1787030835271;194033.84375;1787030835271;163185.40625
1787030835281;194145.59375;1787030835281;163220.84375
1787030835291;194148.234375;1787030835291;163221.25
1787030835301;194148.234375;1787030835301;163221.25
1787030835311;194148.234375;1787030835311;163221.25
1787030835321;194148.234375;1787030835321;163221.25
1787030835331;194148.234375;1787030835331;163221.25
1787030835341;194148.234375;1787030835341;163221.25
1787030835351;194134.0625;1787030835351;163220.703125
1787030835361;194125.578125;1787030835361;163220.875
1787030835371;194136.125;1787030835371;163219.6875
1787030835381;194136.125;1787030835381;163219.6875
1787030835391;194136.125;1787030835391;163219.6875
1787030835401;194136.125;1787030835401;163219.6875
1787030835411;194136.125;1787030835411;163219.6875
1787030835421;194136.125;1787030835421;163219.6875
1787030835431;194229.1875;1787030835431;163239.75
1787030835441;194229.1875;1787030835441;163239.75
1787030835451;194229.1875;1787030835451;163239.75
1787030835461;194229.1875;1787030835461;163239.75
1787030835471;194229.1875;1787030835471;163239.75
1787030835481;194229.1875;1787030835481;163239.75
1787030835491;194229.1875;1787030835491;163239.75
1787030835501;194386.203125;1787030835501;163317.46875
1787030835511;194398.75;1787030835511;163319.5
1787030835521;194398.75;1787030835521;163319.5
1787030835531;194398.75;1787030835531;163319.5
1787030835541;194398.75;1787030835541;163319.5
1787030835551;194398.75;1787030835551;163319.5
1787030835561;194398.75;1787030835561;163319.5
1787030835571;194430.203125;1787030835571;163313.921875
1787030835581;194469.890625;1787030835581;163319.265625
1787030835591;194497.75;1787030835591;163333.859375
1787030835601;194497.75;1787030835601;163333.859375
1787030835611;194497.75;1787030835611;163333.859375
1787030835621;194497.75;1787030835621;163333.859375
1787030835631;194497.75;1787030835631;163333.859375
1787030835641;194497.75;1787030835641;163333.859375
1787030835651;194582.1875;1787030835651;163370.09375
1787030835661;194582.1875;1787030835661;163370.09375
1787030835671;194614.796875;1787030835671;163378.984375
1787030835681;194614.796875;1787030835681;163378.984375
1787030835691;194614.796875;1787030835691;163378.984375
1787030835701;194614.796875;1787030835701;163378.984375
1787030835711;194614.796875;1787030835711;163378.984375
1787030835721;194614.796875;1787030835721;163378.984375
1787030835731;194626.375;1787030835731;163376.6875
1787030835741;194626.375;1787030835741;163376.6875
1787030835751;194665.21875;1787030835751;163391.640625
1787030835761;194665.21875;1787030835761;163391.640625
1787030835771;194665.21875;1787030835771;163391.640625
1787030835781;194665.21875;1787030835781;163391.640625
1787030835791;194665.21875;1787030835791;163391.640625
1787030835801;194665.21875;1787030835801;163391.640625
1787030835811;194787.203125;1787030835811;163428.484375
1787030835821;194585.59375;1787030835821;163348.53125
1787030835831;194585.59375;1787030835831;163348.53125
1787030835841;194585.59375;1787030835841;163348.53125
1787030835851;194585.59375;1787030835851;163348.53125
1787030835861;194585.59375;1787030835861;163348.53125
1787030835871;194585.59375;1787030835871;163348.53125
1787030835881;194324.6875;1787030835881;163253.140625
1787030835891;193960.953125;1787030835891;163118.796875
1787030835901;193960.953125;1787030835901;163118.796875
1787030835911;193960.953125;1787030835911;163118.796875
1787030835921;193960.953125;1787030835921;163118.796875
1787030835931;193960.953125;1787030835931;163118.796875
1787030835941;193960.953125;1787030835941;163118.796875
1787030835951;194082.65625;1787030835951;163152.796875
1787030835961;194082.65625;1787030835961;163152.796875
1787030835971;194156.96875;1787030835971;163183.046875
1787030835981;194156.96875;1787030835981;163183.046875
1787030835991;194156.96875;1787030835991;163183.046875
1787030836001;194156.96875;1787030836001;163183.046875
1787030836011;194156.96875;1787030836011;163183.046875
1787030836021;194156.96875;1787030836021;163183.046875
1787030836031;194142.640625;1787030836031;163175.171875
1787030836041;194187.96875;1787030836041;163191.359375
1787030836051;194187.96875;1787030836051;163191.359375
1787030836061;194187.96875;1787030836061;163191.359375
1787030836071;194187.96875;1787030836071;163191.359375
1787030836081;194187.96875;1787030836081;163191.359375
1787030836091;194187.96875;1787030836091;163191.359375
1787030836101;194219.359375;1787030836101;163203.609375
1787030836111;194288.375;1787030836111;163234.8125
1787030836121;194265.8125;1787030836121;163223.34375
1787030836131;194265.8125;1787030836131;163223.34375
1787030836141;194265.8125;1787030836141;163223.34375
1787030836151;194265.8125;1787030836151;163223.34375
1787030836161;194265.8125;1787030836161;163223.34375
1787030836171;194265.8125;1787030836171;163223.34375
1787030836181;194233.921875;1787030836181;163202.015625
1787030836191;194233.265625;1787030836191;163192.484375
1787030836201;194233.265625;1787030836201;163192.484375
1787030836211;194233.265625;1787030836211;163192.484375
1787030836221;194233.265625;1787030836221;163192.484375
1787030836231;194233.265625;1787030836231;163192.484375
1787030836241;194233.265625;1787030836241;163192.484375
1787030836251;194328.375;1787030836251;163221.59375
1787030836261;194352.59375;1787030836261;163231.03125
1787030836271;194377.25;1787030836271;163240.5
1787030836281;194377.25;1787030836281;163240.5
1787030836291;194377.25;1787030836291;163240.5
1787030836301;194377.25;1787030836301;163240.5
1787030836311;194377.25;1787030836311;163240.5
1787030836321;194377.25;1787030836321;163240.5
1787030836331;194515.765625;1787030836331;163300.78125
1787030836341;194533.890625;1787030836341;163309.984375
1787030836351;194533.890625;1787030836351;163309.984375
1787030836361;194533.890625;1787030836361;163309.984375
1787030836371;194533.890625;1787030836371;163309.984375
1787030836381;194533.890625;1787030836381;163309.984375
1787030836391;194533.890625;1787030836391;163309.984375
1787030836401;194572.40625;1787030836401;163324.65625
1787030836411;194600.328125;1787030836411;163325.046875
1787030836421;194626.984375;1787030836421;163329.34375
1787030836431;194626.984375;1787030836431;163329.34375
1787030836441;194626.984375;1787030836441;163329.34375
1787030836451;194626.984375;1787030836451;163329.34375
1787030836461;194626.984375;1787030836461;163329.34375
1787030836471;194626.984375;1787030836471;163329.34375
1787030836481;194716.109375;1787030836481;163368.5625
1787030836491;194716.109375;1787030836491;163368.5625
1787030836501;194747.640625;1787030836501;163378.59375
1787030836511;194747.640625;1787030836511;163378.59375
1787030836521;194747.640625;1787030836521;163378.59375
1787030836531;194747.640625;1787030836531;163378.59375
1787030836541;194747.640625;1787030836541;163378.59375
1787030836551;194747.640625;1787030836551;163378.59375
1787030836561;194807.5625;1787030836561;163404.09375
1787030836571;194807.5625;1787030836571;163404.09375
1787030836581;194807.5625;1787030836581;163404.09375
1787030836591;194807.5625;1787030836591;163404.09375
1787030836601;194807.5625;1787030836601;163404.09375
1787030836611;194807.5625;1787030836611;163404.09375
1787030836621;194670.5625;1787030836621;163351.21875
1787030836631;194212.53125;1787030836631;163165.0625
1787030836641;194050.296875;1787030836641;163100.796875
1787030836651;194050.296875;1787030836651;163100.796875
1787030836661;194050.296875;1787030836661;163100.796875
1787030836671;194050.296875;1787030836671;163100.796875
1787030836681;194050.296875;1787030836681;163100.796875
1787030836691;194050.296875;1787030836691;163100.796875
1787030836701;193998.6875;1787030836701;163087.1875
1787030836711;194016.875;1787030836711;163092.484375
1787030836721;194056.71875;1787030836721;163100.21875
1787030836731;194056.71875;1787030836731;163100.21875
1787030836741;194056.71875;1787030836741;163100.21875
1787030836751;194056.71875;1787030836751;163100.21875
1787030836761;194056.71875;1787030836761;163100.21875
1787030836771;194056.71875;1787030836771;163100.21875
1787030836781;194147.5625;1787030836781;163124.03125
1787030836791;194147.5625;1787030836791;163124.03125
